,target,ids
3464,성정체성/성적지향,1368064807899860992
3465,성정체성/성적지향,1367312893180399616
3466,성정체성/성적지향,1367328883683385347
3467,성정체성/성적지향,1367338458247688192
3468,성정체성/성적지향,1367283792952496129
3469,성정체성/성적지향,1367392477049593856
3470,성정체성/성적지향,1367154170751447040
3471,성정체성/성적지향,1367342774077386768
3472,성정체성/성적지향,1367356419524075527
3473,성정체성/성적지향,1367356968361291778
3474,성정체성/성적지향,1367338491579752450
3475,성정체성/성적지향,1367287686541709315
3476,성정체성/성적지향,832232159129710592
3477,성정체성/성적지향,832167040286756864
3478,성정체성/성적지향,832184212983648256
3479,성정체성/성적지향,832246047321837569
3480,성정체성/성적지향,832255367321001984
3481,성정체성/성적지향,832156369885159424
3482,성정체성/성적지향,832482200486506496
3483,성정체성/성적지향,832245496597000192
3484,성정체성/성적지향,1439885829548101637
3485,성정체성/성적지향,1440126197522784260
3486,성정체성/성적지향,1439902023684530177
3487,성정체성/성적지향,1439888058975883265
3488,성정체성/성적지향,1439895897827987464
3489,성정체성/성적지향,1439896952372543490
3490,성정체성/성적지향,1440586988378152964
3491,성정체성/성적지향,1439910031399395335
3492,성정체성/성적지향,1439892843955318793
3493,성정체성/성적지향,1439926793243271169
3494,성정체성/성적지향,1439908887625285632
3495,성정체성/성적지향,1440164158238978048
3496,성정체성/성적지향,1439898844737642498
3497,성정체성/성적지향,1440312146429026304
3498,성정체성/성적지향,1440235479710896132
3499,성정체성/성적지향,1439931675316658178
3500,성정체성/성적지향,1439909280732176389
3501,성정체성/성적지향,1440252519918170126
3502,인종/국가,1385542716738531329
3503,성정체성/성적지향,1377053033679319046
3504,성정체성/성적지향,1377083058961063936
3505,성정체성/성적지향,1377071336778919940
3506,성정체성/성적지향,1377072072774443009
3507,성정체성/성적지향,1376931476126662662
3508,성정체성/성적지향,1377124095913979917
3509,성정체성/성적지향,1376927804520992776
3510,성정체성/성적지향,1377059029101375489
3511,성정체성/성적지향,1376928084264316928
3512,성정체성/성적지향,1377476334495145985
3513,성정체성/성적지향,1376928200555569153
3514,성정체성/성적지향,1400752970162077698
3515,성정체성/성적지향,1377033548545224709
3516,성정체성/성적지향,1377047167462895616
3517,성정체성/성적지향,1376918161052733442
3518,성정체성/성적지향,1377132421263491081
3519,성정체성/성적지향,1376918161052733442
3520,성정체성/성적지향,1377064817329012736
3521,성정체성/성적지향,1377145840741928968
3522,성정체성/성적지향,1376927886347624455
3523,성정체성/성적지향,1376931761255456769
3524,성정체성/성적지향,1376945736743481347
3525,성정체성/성적지향,1377153504540680195
3526,성정체성/성적지향,1376923318809284609
3527,성정체성/성적지향,1376925158384922637
3528,성정체성/성적지향,1376929295973576707
3529,인종/국가,1381898680022671366
3530,인종/국가,1381875358954217472
3531,인종/국가,1381866179803799554
3532,지역,1230589733786439680
3533,인종/국가,1146574529818316800
3534,인종/국가,1146617710324748288
3535,인종/국가,1146960854987857920
3536,인종/국가,1146612327107579904
3537,인종/국가,1146621045907943426
3538,인종/국가,1146626288553037824
3539,인종/국가,1146628018548305921
3540,인종/국가,1146629718474498050
3541,인종/국가,1146647991333183488
3542,인종/국가,1146660212297752576
3543,성정체성/성적지향,1203503360109768704
3544,성정체성/성적지향,1203535391334096896
3545,인종/국가,1380935885173092353
3546,인종/국가,1381426325244633091
3547,인종/국가,1381085752260354050
3548,인종/국가,1381062745068478473
3549,인종/국가,1381053982030749699
3550,인종/국가,1381197759907209218
3551,인종/국가,1381229043765235716
3552,인종/국가,1380892842286063617
3553,성정체성/성적지향,914720267296845826
3554,성정체성/성적지향,914732661066784769
3555,성정체성/성적지향,1006918134832328704
3556,성정체성/성적지향,1003630123222855680
3557,성정체성/성적지향,1003630850339033088
3558,성정체성/성적지향,1003491880523350017
3559,성정체성/성적지향,1003636021915893760
3560,성정체성/성적지향,1003471473577807872
3561,성정체성/성적지향,1004273764564025344?s=20
3562,성정체성/성적지향,1003489487760994305
3563,성정체성/성적지향,1003500945819353088
3564,성정체성/성적지향,1003561814301421568
3565,성정체성/성적지향,1003564721516081152
3566,성정체성/성적지향,1003569256888352768
3567,성정체성/성적지향,1003556672562855936
3568,성정체성/성적지향,1003592684919877632
3569,성정체성/성적지향,1003643895916290050
3570,성정체성/성적지향,1003648930238697474
3571,성정체성/성적지향,1003673936238821376
3572,성정체성/성적지향,1003935924638572544
3573,성정체성/성적지향,1003597271311634432
3574,성정체성/성적지향,1003628542066737152
3575,성정체성/성적지향,1004549086052155393
3576,인종/국가,1017698888998719489?s=19
3577,인종/국가,1170818601902673920
3578,인종/국가,1170762556371341313
3579,인종/국가,1170702841721151488
3580,인종/국가,1170694497950289927
3581,인종/국가,1170691660734324736
3582,인종/국가,1170611795356073985
3583,인종/국가,1170594908945518593
3584,인종/국가,1170588599684780034
3585,인종/국가,1170589568975818753
3586,인종/국가,1170584873725128704
3587,인종/국가,1170732684764598272
3588,인종/국가,1170603204536463360
3589,인종/국가,1170582580443222016
3590,인종/국가,1170577482321252355
3591,인종/국가,1170567750541967360
3592,인종/국가,1170562698544697346
3593,인종/국가,1170553302620098560
3594,인종/국가,1170546148848930816
3595,인종/국가,1170545620257394688
3596,인종/국가,1170541007340883968
3597,인종/국가,1170538146229915648
3598,인종/국가,1170525689981722624
3599,인종/국가,1170381703413555200
3600,인종/국가,1170366036459130880
3601,인종/국가,1170364811076440064
3602,인종/국가,1170363369091559425
3603,인종/국가,1170359293847097346
3604,인종/국가,1170239736922796032
3605,인종/국가,1327806051383611392
3606,인종/국가,1327819428734455808
3607,인종/국가,1327780924801445888
3608,인종/국가,1327818077065666561
3609,인종/국가,1327824560847159297
3610,인종/국가,1327824614928437249
3611,인종/국가,1327847165088055298
3612,인종/국가,1327754862214348800
3613,인종/국가,1327768522072604678
3614,인종/국가,1327786637388959745
3615,인종/국가,1327856612740980736
3616,인종/국가,1327762321213591553
3617,인종/국가,1327767987294674944
3618,인종/국가,1327769072755347456
3619,인종/국가,1327775862557605888
3620,인종/국가,1327765504170229760
3621,인종/국가,1327794370595078145
3622,인종/국가,1327766940484440069
3623,인종/국가,1327760536134553600
3624,인종/국가,1327758946514345984
3625,인종/국가,1327761228366630912
3626,인종/국가,1327834435228561409
3627,인종/국가,1327784609942171649
3628,인종/국가,1327838812890828800
3629,인종/국가,1327858274696273923
3630,인종/국가,1327771827607793664
3631,인종/국가,1327773201473040385
3632,인종/국가,1327773857390858240
3633,인종/국가,1327774643206307841
3634,인종/국가,1327755868096536577
3635,인종/국가,1327757336090353665
3636,인종/국가,1327788770624606208
3637,인종/국가,1327788992113197056
3638,인종/국가,1327789329242943488
3639,인종/국가,1327757470198972416
3640,인종/국가,1327763934443577344
3641,인종/국가,1327781148634714113
3642,인종/국가,1327781633030643712
3643,인종/국가,1327787883294429184
3644,인종/국가,1327787354036207617
3645,인종/국가,1327851077274796032
3646,인종/국가,1327794454816649216
3647,인종/국가,1327872919314210816
3648,성정체성/성적지향,1274265585992359936
3649,성정체성/성적지향,1274404153674969090
3650,성정체성/성적지향,1274300782272282625
3651,성정체성/성적지향,1224273454708297728
3652,성정체성/성적지향,1224257436338409472
3653,성정체성/성적지향,1224266068983595008
3654,인종/국가,1233386844223467520
3655,인종/국가,1233391137009700865
3656,인종/국가,1233372135822786560
3657,성정체성/성적지향,1225963986325127169
3658,성정체성/성적지향,1261956301204029440
3659,인종/국가,1300679665204432897
3660,성정체성/성적지향,1333941992913395713
3661,성정체성/성적지향,1333990836615344128
3662,성정체성/성적지향,1333970665670541312
3663,성정체성/성적지향,1333967218833379329
3664,성정체성/성적지향,1421470450744369155
3665,성정체성/성적지향,1421471046893400066
3666,성정체성/성적지향,1421470146795741188
3667,인종/국가,1419214017218842627
3668,인종/국가,1038008754145558528
3669,인종/국가,1038020373206319104
3670,인종/국가,1038009970069925888
3671,인종/국가,1038013576793845760
3672,인종/국가,1323503420179820544
3673,인종/국가,1038034225562247168
3674,인종/국가,1038027664387272705
3675,인종/국가,1038331684654014465
3676,인종/국가,1038058837964546050
3677,인종/국가,1037548158773915648
3678,성정체성/성적지향,1038009155246645248
3679,성정체성/성적지향,1428947514321899521
3680,성정체성/성적지향,1429002678856605701
3681,성정체성/성적지향,1411538054393712641
3682,성정체성/성적지향,1411493872841068544
3683,성정체성/성적지향,1411367904981905415
3684,성정체성/성적지향,1443145886947700736
3685,성정체성/성적지향,1443143662007828484
3686,성정체성/성적지향,1443137427921530887
3687,성정체성/성적지향,1443136974974439424
3688,성정체성/성적지향,1443128852817997829
3689,성정체성/성적지향,1443044545910902784
3690,성정체성/성적지향,1364771337672093696
3691,성정체성/성적지향,1365896162759204867
3692,성정체성/성적지향,1365924593525874688
3693,성정체성/성적지향,1365916843173507073
3694,성정체성/성적지향,1365502728802164737
3695,성정체성/성적지향,1364737415403892737
3696,성정체성/성적지향,1364639521980092417
3697,성정체성/성적지향,1364585489479557120
3698,성정체성/성적지향,1364739056144240640
3699,성정체성/성적지향,1364880059060936705
3700,성정체성/성적지향,1364740436561043456
3701,성정체성/성적지향,1401101378936705028
3702,성정체성/성적지향,1401103774693814272
3703,성정체성/성적지향,1401104831012507648
3704,성정체성/성적지향,1401106851383500801
3705,성정체성/성적지향,1401107363063418885
3706,성정체성/성적지향,1401109422437322755
3707,성정체성/성적지향,1401109856669421573
3708,성정체성/성적지향,1401147204367110152
3709,성정체성/성적지향,1401420136364470275
3710,성정체성/성적지향,1401100713753600001
3711,성정체성/성적지향,1401097665069273089
3712,지역,1358708732943761409
3713,지역,1358765925097381893
3714,지역,1358779246622035969
3715,지역,1358779956642291715
3716,지역,1358742280421609473
3717,지역,1358742732139679746
3718,지역,1358779111066329090
3719,지역,1358772041290182657
3720,지역,1358772966096400385
3721,지역,1358780418221252610
3722,지역,1358742321831964674
3723,지역,1358789936904687617
3724,지역,1358754848481574915
3725,지역,1358826463328260098
3726,지역,1358758093169909762
3727,지역,1358789953354780672
3728,지역,1358787196279422977
3729,지역,1358752441370513411
3730,지역,1358755735358689291
3731,성별,1358786085703225344
3732,성정체성/성적지향,1283997962754879489
3733,성정체성/성적지향,1423743866159599617
3734,성정체성/성적지향,1423743868734869505
3735,인종/국가,1381926815866843139
3736,인종/국가,1381888840827162625
3737,인종/국가,1381898680022671366
3738,인종/국가,1381875358954217472
3739,인종/국가,1381866179803799554
3740,인종/국가,1390203718725890049
3741,인종/국가,1390251828881756167
3742,인종/국가,1390171773400797186
3743,인종/국가,1390180126265004038
3744,인종/국가,1390173160528498688
3745,인종/국가,1390344909685551114
3746,인종/국가,1390238600415961097
3747,인종/국가,1390224304785092613
3748,인종/국가,1390259409440309250
3749,장애,1359429234775658500
3750,장애,1359468727603916801
3751,장애,1359560875296780289
3752,장애,1359764812071276545
3753,장애,1359523310329942016
3754,장애,1359677618774102016
3755,장애,1359702923232481280
3756,장애,1359818361819910146
3757,장애,1360059547348398085
3758,장애,1360171673555664900
3759,장애,1359457920761561088
3760,장애,1359432351227420677
3761,장애,1359479668290719749
3762,장애,1359481088469471240
3763,장애,1359789152129089539
3764,장애,1359763423270084608
3765,장애,1359485781455196167
3766,장애,1359706386842570753
3767,장애,1359744348141756418
3768,장애,1359434179637780483
3769,장애,1359439327101554690
3770,장애,1359439663329546240
3771,장애,1359439891545743361
3772,장애,1359431681497657345
3773,장애,1359416328851890176
3774,장애,1359444583638179842
3775,장애,1359444587190779904
3776,장애,1359417246305587200
3777,장애,1359439705201278979
3778,장애,1359440205900439552
3779,장애,1359422804630806530
3780,장애,1359629574959726593
3781,장애,1359630195091726337
3782,장애,1359631181692682243
3783,장애,1359425789523939331
3784,장애,1359429446567034881
3785,장애,1359481088469471240
3786,장애,1359628897373933571
3787,장애,1359429168732073984
3788,장애,1359427413793402880
3789,장애,1359442395268485125
3790,장애,1359430593478467585
3791,장애,1359440236498083840
3792,장애,1359438867498110981
3793,장애,1359438869465210889
3794,장애,1359443644923531265
3795,장애,1359439994411077632
3796,장애,1360076409608130560
3797,장애,1359464313409347585
3798,장애,1359471859893374980
3799,장애,1359483794995122179
3800,장애,1359462055531614214
3801,장애,1359516956962004994
3802,장애,1359528460360810496
3803,장애,1359466192583364610
3804,장애,1359426543278194688
3805,장애,1359426545194991616
3806,장애,1359440486046396416
3807,장애,1359481568956321794
3808,장애,1360050487848931329
3809,장애,1359431984582336515
3810,장애,1496045219019739136
3811,장애,1359439567925829635
3812,장애,1359450334020554753
3813,장애,1400711628358787073
3814,장애,1359420208834773000
3815,장애,1359431204877914113
3816,장애,1359445873218916356
3817,장애,1359436419710636032
3818,장애,1359490515993939969
3819,장애,1359525151541366790
3820,장애,1359426141027659783
3821,장애,1359426567345086465
3822,장애,1359438841552068610
3823,장애,1359472612267577345
3824,장애,1359745028176834566
3825,장애,1359483246212354049
3826,장애,1359439254644879360
3827,장애,1359499859867275268
3828,장애,1359577409591377921
3829,장애,1359565047488335875
3830,장애,1359669448290914305
3831,장애,1359563034155388930
